product_id;attribute;value;quantity
42;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
42;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
42;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
42;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
42;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
42;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
42;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
42;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
49;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
49;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
50;"Talla Cascos:select:0,Color:color:1";S:0,*:1;0
50;"Talla Cascos:select:0,Color:color:1";L:0,*:1;-1
50;"Talla Cascos:select:0,Color:color:1";S:0,*:1;0
50;"Talla Cascos:select:0,Color:color:1";L:0,*:1;-1
52;"Talla Cascos:select:0,Color:color:1";XS:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";M:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";XL:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";XS:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";M:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
52;"Talla Cascos:select:0,Color:color:1";XL:0,ROJO:1;0
55;"Talla Cascos:select:0,Color:color:1";XS:0,*:1;0
55;"Talla Cascos:select:0,Color:color:1";XS:0,*:1;0
56;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
56;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
56;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
57;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
57;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
58;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
58;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";1
58;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";2
58;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";2
58;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
58;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
58;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";1
58;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";2
58;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";2
58;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
60;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
60;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
63;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
63;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
71;"Talla Cascos:select:0,Color:color:1";XS:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";S:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";M:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";L:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";XS:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";S:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";M:0,MARRON:1;0
71;"Talla Cascos:select:0,Color:color:1";L:0,MARRON:1;0
72;"Talla Cascos:select:0,Color:color:1";S:0,ROSA:1;0
72;"Talla Cascos:select:0,Color:color:1";S:0,ROSA:1;0
73;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
73;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
79;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";3
79;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
79;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";3
79;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";1
79;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
85;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
85;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
85;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
85;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
86;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
86;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";XS:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";S:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";M:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";L:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";XS:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";S:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";M:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";L:0,NEGRO:1;0
87;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
87;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
89;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
89;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
94;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
94;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
94;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
100;"Talla Calzado:select:0,Color:color:1";40:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";41:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";42:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";43:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";45:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";40:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";41:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";42:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";43:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
100;"Talla Calzado:select:0,Color:color:1";45:0,NEGRO:1;0
101;"Talla Calzado:select:0,Color:color:1";41:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";39:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";40:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";41:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";42:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";43:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";45:0,NEGRO:1;1
104;"Talla Calzado:select:0,Color:color:1";46:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";39:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";40:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";41:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";42:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";43:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
104;"Talla Calzado:select:0,Color:color:1";45:0,NEGRO:1;1
104;"Talla Calzado:select:0,Color:color:1";46:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";10:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";10.5:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";11:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";11,5:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";40:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";41:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";42:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";43:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";10:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";10.5:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";11:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";11,5:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";40:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";41:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";42:0,NEGRO:1;0
105;"Talla Botas Alpinestars:select:0,Color:color:1";43:0,NEGRO:1;0
112;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,*:1";1
112;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,*:1";1
113;"Talla Cascos:select:0,Color:color:1";S:0,*:1;2
113;"Talla Cascos:select:0,Color:color:1";M:0,*:1;2
113;"Talla Cascos:select:0,Color:color:1";S:0,*:1;2
113;"Talla Cascos:select:0,Color:color:1";M:0,*:1;2
114;"Talla Cascos:select:0,Color:color:1";S:0,*:1;1
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,BLANCO:1";1
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,BLANCO:1";1
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,BLANCO:1";0
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,BLANCO:1;0
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,BLANCO:1;0
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,BLANCO:1";1
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,BLANCO:1";1
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,BLANCO:1";0
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,BLANCO:1;0
115;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,BLANCO:1;0
117;"Talla Cascos:select:0,Color:color:1";S:0,*:1;1
117;"Talla Cascos:select:0,Color:color:1";M:0,*:1;0
117;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
117;"Talla Cascos:select:0,Color:color:1";S:0,*:1;1
117;"Talla Cascos:select:0,Color:color:1";M:0,*:1;0
117;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
118;"Talla Cascos:select:0,Color:color:1";M:0,*:1;1
118;"Talla Cascos:select:0,Color:color:1";L:0,*:1;1
118;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
118;"Talla Cascos:select:0,Color:color:1";2XL:0,*:1;1
118;"Talla Cascos:select:0,Color:color:1";M:0,*:1;1
118;"Talla Cascos:select:0,Color:color:1";L:0,*:1;1
118;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
118;"Talla Cascos:select:0,Color:color:1";2XL:0,*:1;1
121;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
121;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
122;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
122;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
124;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO:1;1
124;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO:1;0
124;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO:1;1
124;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO:1;3
124;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO:1;2
124;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO:1;0
127;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
127;"Talla Calzado:select:0,Color:color:1";44:0,NEGRO:1;0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,*:1;0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,*:1";0
128;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,*:1;0
130;"Talla Cascos:select:0,Color:color:1";M:0,*:1;3
130;"Talla Cascos:select:0,Color:color:1";L:0,*:1;3
130;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;8
130;"Talla Cascos:select:0,Color:color:1";2XL:0,*:1;4
130;"Talla Cascos:select:0,Color:color:1";M:0,*:1;3
130;"Talla Cascos:select:0,Color:color:1";L:0,*:1;3
130;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;8
130;"Talla Cascos:select:0,Color:color:1";2XL:0,*:1;4
140;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;1
140;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;2
140;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;1
140;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
140;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
140;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO:1;1
140;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;2
140;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;1
140;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
140;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
141;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
141;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
141;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";1
141;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";1
145;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";XS:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO/AZUL:1;0
145;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO/AZUL:1;0
153;"Talla Calzado:select:0,Color:color:1";46:0,BLANCO:1;1
153;"Talla Calzado:select:0,Color:color:1";46:0,BLANCO:1;1
156;"Talla Cascos:select:0,Color:color:1";S:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";M:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";L:0,*:1;-1
156;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;1
156;"Talla Cascos:select:0,Color:color:1";2XL:0,BLANCO:1;-1
156;"Talla Cascos:select:0,Color:color:1";S:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";M:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";L:0,*:1;-1
156;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
156;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;1
156;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;1
156;"Talla Cascos:select:0,Color:color:1";2XL:0,BLANCO:1;-1
160;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,*:1";1
160;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,ROJO:1";1
162;"Talla Cascos:select:0,Color:color:1";S:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
162;"Talla Cascos:select:0,Color:color:1";S:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";S:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
162;"Talla Cascos:select:0,Color:color:1";S:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";M:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";L:0,NEGRO:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,*:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO:1;0
162;"Talla Cascos:select:0,Color:color:1";XL:0,NEGRO:1;0
163;"Talla Cascos:select:0,Color:color:1";S:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";M:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";L:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";XL:0,NARANJA:1;1
163;"Talla Cascos:select:0,Color:color:1";S:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";M:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";L:0,NARANJA:1;0
163;"Talla Cascos:select:0,Color:color:1";XL:0,NARANJA:1;1
