id;active;name;categories;price;tax_rules_ID;wholesale_price;on_sale;discount_amount;discount_percent;discount_from;discount_to;reference;supplier_reference;supplier;manufacturer;EAN13;UPC;ecotax;width;height;depth;weight;quantity;minimal_quantity;visibility;additional_shipping_cost;unity;unit_price;short_description;description;tags;meta_title;meta_keywords;meta_description;url_rewrite;text_when_in_stock;text_when_backorder_allowed;available_for_order;product_available_date;product_creation_date;show_price;image_urls;delete_existing_images;feature;available_online_only;condition_;customizable;uploadable;text_fields;out_of_stock;shop_id;advanced_stock_management;depends_on_stock;warehouse
2130;1;"RPHA MAX EVO GR/PL";7,38;371.859504;1;;1;45.00;10.001111;;;;;;45;;;;;;;;0;1;;;;;;"<p><strong>CASCO MODULAR RPHA MAX EVO</strong></p>
<p><span style=""font-size: 10px;"">- Fabricado por HJC y construido con la tecnolog&iacute;a Advanced P.I.M. (Premium Integrated Matrix), fruto de la combinaci&oacute;n de fibra de carbono, aramida y fibra de vidrio, da como resultado una calota singularmente resistente y extremadamente liguera.</span></p>
<p>- Dise&ntilde;ado con tecnolog&iacute;a avanzada CAD para un ajuste y confort superiores.</p>
<p>- Casco modular extremadamente ligero, silencioso y confortable.</p>
<p>- El R-PHA Max EVO viene con tres calotas disitintas para un perfecto y confortable dimensionado:</p>
<p>&nbsp; &nbsp; - 1&ordf; calota para un tallaje XS-S</p>
<p>&nbsp; &nbsp; - 2&ordf; calota para un tallaje M-L</p>
<p>&nbsp; &nbsp; - 3&ordf; calota para un tallaje XL-XXL</p>
<p><span style=""font-size: 10px;"">- La pantalla frontal 3D, preparada para Pinlock&reg;, ofrece una m&aacute;xima calidad &oacute;ptica, ofreciendo una protecci&oacute;n del 95% contra la radiaci&oacute;n ultravioleta (UV). El innovador sistema One-Touch de apertura/cierre centralizado est&aacute; dise&ntilde;ado para un cierre extremadamente seguro.</span></p>
<p>- Gafas de sol integradas One-touch, regulables mediante palanca deslizable de tres posiciones distintas.</p>
<p>- R&aacute;pido y f&aacute;cil desmontaje de la lente ahumada de m&aacute;xima calidad &oacute;ptica y preparada para Pinlock&reg;, la pantalla facial 3D proporciona una protecci&oacute;n ultravioleta (UV) de un 95%.</p>
<p>- Sistema de apertura-cierre.</p>
<p>- Se incluye lentes Pinlock&reg; 100% anti-vaho Max Vision.</p>
<p>&nbsp;- Sistema avanzado -ACS- de canalizaci&oacute;n de la ventilaci&oacute;n: desv&iacute;a y expulsa hacia fuera todo el calor y la humedad del flujo de aire.</p>
<p>- Sistema de recambio de pantalla RapidFire&trade;:&nbsp;<span style=""font-size: 10px;"">sistema de trinquete simple y seguro que, sin necesidad de usar herramientas, garantiza una ultrar&aacute;pida y eficiente operaci&oacute;n de montaje y desmontaje. Interior </span></p>
<p><span style=""font-size: 10px;"">- Interiores &nbsp;SilveroolPlus&trade;&nbsp;COOL4EVERTM: Interior ligero, drenante de la humedad, sin olores y anti-bacteriano, suave al tacto con extractos de Ginkgo&nbsp;</span><span style=""font-size: 10px;"">premium. Tejido nuevo innovador que ofrece propiedades self-cooling. Se enfr&iacute;a m&aacute;s r&aacute;pido que otras telas. Extremadamente importante para temperaturas altas.&nbsp;Tanto las carrilleras como la coronilla son desmontables y lavables.</span></p>
<p><span style=""font-size: 10px;"">- Las gafas en surco se acomodan m&aacute;s f&aacute;cilmente a los pilotos que usan gafas.</span></p>
<p><span style=""font-size: 10px;"">- Tama&ntilde;o: XS-XXL.</span></p>
<p><span style=""font-size: 10px;"">- Nuevo respiradero superior. </span></p>
<p><span style=""font-size: 10px;"">- Bluetooth opcional SENA</span></p>
<p><span style=""font-size: 10px;"">- Nueva cortina de barbilla</span></p>
<p><span style=""font-size: 10px;"">- Nueva junta Eyeport</span></p>
<p><span style=""font-size: 10px;"">- Nuevo trinquete</span></p>
<p><span style=""font-size: 10px;"">- Homologaci&oacute;n: ECE 22-05 aprobado.</span></p>
<p><a href=""http://youtu.be/qtM_yU5zg9U"">http://youtu.be/qtM_yU5zg9U</a></p>
<p>&nbsp;</p>";ciudad,carretera,;"RPHA MAX EVO GR/PL";;;casco-modular-hjc-rpha-max-evo-gr-pl;"En stock";"Bajo pedido";1;2014-10-30;2014-10-30;1;http://bubumotos.com/data/producto/grande/1414748422_rpha_max_evo_5.jpg,http://bubumotos.com/data/producto/grande/1414748448_rpha_max_evo_3.jpg,http://bubumotos.com/data/producto/grande/1414748429_rpha_max_evo_6.jpg,http://bubumotos.com/data/producto/grande/1414748426_rpha_max_evo_1.jpg;1;;0;;0;0;0;0;1;0;0;0
2132;1;"ESPALDERA BIONIC AIR ";26;82.636364;1;;1;10.04;10.041004;;;;;;11;;;;;;;;3;1;;;;;;"<p><strong>ESPALDERA BIONIC AIR BACK PROTECTOR</strong></p>
<p>- La espaldera Bionic Air est&aacute; certificada por el &uacute;ltimo est&aacute;ndar de protectores de espalda, permitiendo el desarrollo de un protector ergon&oacute;mico, compacto que se centra en la cobertura alrededor de la parte central de la espalda.&nbsp;Se trata de una protecci&oacute;n ergon&oacute;mica y compacta para cubrir la zona dorsal. Gracias a la exclusiva tecnolog&iacute;a Dual Density Honeycomb Alpinestar.&nbsp;La innovadora tecnolog&iacute;a Dual Density Honeycomb (DDH) utiliza dos estructuras con forma de nido de abeja diferentes que protegen contra los impactos, sin ser pesadas, y aseguran una transpirabilidad y un confort excepcionales.</p>
<p>- El Bionic utliza la tecnolog&iacute;a exclusiva de doble densidad de Alpinestars.</p>
<p>- Ofrece a los pilotos un protector sumamente ligero que se ajusta estrechamente al cuerpo para un nivel de comfort inigualable.</p>
<p><span style=""text-decoration: underline;""><strong>Caracter&iacute;sticas:</strong></span></p>
<p>Certificado de nivel 1 para el &uacute;ltimo protector de espalda est&aacute;ndar (prEN1621‐2:2010) que permite un dise&ntilde;o m&aacute;s delgado, m&aacute;s ergon&oacute;mico.</p>
<p>Panel innovador doble densidad con tecnolog&iacute;a (DDH) que combina las diferentes estructuras del panel para ofrecer una mayor protecci&oacute;n contra impactos.&nbsp;</p>
<p>Ligero y transpirabilidad excepcional</p>
<p>Placa exterior de polipropileno que proporciona una estructura exterior para proteger la parte de atr&aacute;s de lesiones, as&iacute; como disminuuir la fuerza del impacto en una zona m&aacute;s amplia</p>
<p>Espuma interior hecha de un compuesto elastom&eacute;rico especial, esta espuma ligera y flexible absorbe la energ&iacute;a transferida del impacto.</p>
<p>El Bionic Air ha sido probado para ofrecer protecci&oacute;n contra impactos superior en una amplia gama de temperaturas.</p>
<p>Las chapas de protecci&oacute;n ergon&oacute;mica del contorno a la curva natural de la espalda garantiza un &oacute;ptimo ajuste y comodidad durante el recorrido.</p>
<p>Las chapas de protecci&oacute;n tienen ""alas"" laterales especiales que se flexionan para ajustarse al movimiento de los om&oacute;platos y envuelven la zona de los ri&ntilde;ones del motorista en la posici&oacute;n de conducci&oacute;n.</p>
<p><span style=""font-size: 10px;"">Tirantes el&aacute;sticos ajustables.</span></p>
<p>Cintura ancha, amplia faja con un doble sistema de cierre de Velcro &reg;.</p>
<p>Material: 20% Polietileno, 21% Poli&eacute;ster, 12% Poliamida, 19% Goma Nitrilica, 28% Polopropileno.</p>";ciudad,carretera,;"ESPALDERA BIONIC AIR ";;;proteccion-alpinestars-espaldera-bionic-air;"En stock";"Bajo pedido";1;2014-10-31;2014-10-31;1;http://bubumotos.com/data/producto/grande/1414750547_bionic_air_back_protector.jpg,http://bubumotos.com/data/producto/grande/1414750563_bionic_air_back_protector_3.jpg,http://bubumotos.com/data/producto/grande/1414750552_bionic_air_back_protector_2.jpg;1;;0;;0;0;0;0;1;0;0;0
2133;1;"ANDES DRYSTAR NE";8,55;165.247934;1;;1;29.45;14.728682;;;;;;11;;;;;;;;4;1;;;;;;"<p><strong>CHAQUETA ALPINESTARS ANDES DRYSTAR&nbsp;</strong></p>
<p>Dise&ntilde;ado con Alpinestars exclusiva DRYSTAR &reg; textil, la chaqueta Andes es vers&aacute;til, con 100% impermeable y excelentes niveles de transpirabilidad, incluso en condiciones de conducci&oacute;n dif&iacute;ciles.</p>
<p>La construcci&oacute;n de tecnolog&iacute;a avanzada de esta chaqueta ofrece protecci&oacute;n y resistencia a la abrasi&oacute;n y es adaptable a todo tipo de condiciones meteorol&oacute;gicas.</p>
<p><span style=""text-decoration: underline;""><strong>Caracter&iacute;sticas:</strong></span></p>
<p>- Advanced reforzada poli-tejido y Alpinestars DRYSTAR construcci&oacute;n impermeable y transpirable exclusiva para un excelente rendimiento en todas las condiciones meteorol&oacute;gicas.</p>
<p>- Cremallera tomas de aire hombro y respiraderos de escape para el control del clima interno y mayor confort de conducci&oacute;n.</p>
<p>- Impacto de la protecci&oacute;n proporcionada por removible certificado CE Bio</p>
<p>- Armor codo y protectores de hombros.</p>
<p>- Pecho y espalda compartimentos coj&iacute;n con relleno de espuma de poli (certificaci&oacute;n CE Bio-Armor protector de espalda insertar disponible como accesorio).</p>
<p>- Reforzados pol&iacute;mero impreso texturizado en el codo cr&iacute;tico y &aacute;reas inferiores del brazo de resistencia a la abrasi&oacute;n a&ntilde;adido.</p>
<p>- Integrated detalles gr&aacute;ficos y logos reflectantes mejoran la visibilidad piloto en diferentes condiciones de luz.</p>
<p>- Pecho bolsillos con cremallera delantera y grandes bolsillos cargo impermeables delanteras.</p>
<p>- Grande, bolsillo utilidad externa en la parte inferior trasera de la chaqueta m&aacute;s bolsillos interiores impermeables y bolsillo de la carpeta de inserci&oacute;n.</p>
<p>- Construcci&oacute;n suave integrado borde cuello para mayor comodidad en largas distancias.</p>
<p>- Prima cremallera YKK con doble deslizadores de cierre principal frontal ofrecen comodidad adaptable y seguro.</p>
<p>- No agresivo micro-velcro utilizado en todo el vestido.</p>
<p>- Optimizado para su uso con los DRYSTAR Pantalones Andes con cremallera interna conexi&oacute;n cintura.</p>
<p>- Forro t&eacute;rmico de manga larga desmontable asegura comodidad chaqueta en d&iacute;as fr&iacute;os o calientes.</p>
<p>- Pre-mangas abombadas con paneles el&aacute;sticos en los codos para mejorar el rendimiento a caballo.</p>
<p>- Alto ajuste del volumen manga y cintur&oacute;n de ajuste de la cintura para un ajuste altamente personalizable.</p>";ciudad,carretera,;"ANDES DRYSTAR NE";;;chaqueta-invierno-alpinestars-andes-drystar-ne;"En stock";"Bajo pedido";1;2014-10-31;2014-10-31;1;http://bubumotos.com/data/producto/grande/1415791833_andes-drystar-noir-s6_-back.jpg,http://bubumotos.com/data/producto/grande/1415791873_andes-drystar-noir-s6_-back.jpg;1;;0;;0;0;0;0;1;0;0;0
2134;1;"SH-881 FLUOR ROS";7,40;55.371901;1;;0;NULL;NULL;;;;;;89;;;;;;;;1;1;;;;;;"<p><strong>CASCO SHIRO SH-881 MONOCOLOR ROSA FLUOR</strong></p>
<p>El&nbsp;Casco Shiro SH-881 Monocolor est&aacute; fabricado en resina ABS.</p>
<p>Perfil base preparado para defensa cervical.</p>
<p>Dise&ntilde;o aerodin&aacute;mico.</p>
<p>Air Flow.</p>
<p>La calota EPS tiene una t&eacute;cnica distribuci&oacute;n de c&aacute;maras y canalizaciones que aseguran el continuo flujo de aire.</p>
<p>El tapizado del&nbsp;Casco Shiro SH-881 Monocolor&nbsp;es racing y confortable.</p>
<p>Tejidos de alta calidad transpirable.</p>
<p>100% desmontable y lavable.</p>
<p>Protector nasal y aire desmontable.&nbsp;</p>
<p>La pantalla serie 296 es anti rayas con doble curvatura.</p>
<p>Excelente visi&oacute;n perif&eacute;rica.</p>
<p>R&aacute;pido sistema de montaje y desmontaje.</p>
<p>El&nbsp;Casco Shiro SH-881 Monocolor&nbsp;tiene dos modalidades de ventilaci&oacute;n.</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; Frontal: Ment&oacute;n y superiores.</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; Post: Aireaci&oacute;n de calota, extractores de aire, efecto Venturi.</p>
<p>Peso: +/- 1.390 gr.</p>
<p>Tallas: XXS a 2XL</p>";ciudad,carretera,;"SH-881 FLUOR ROS";;;casco-integral-shiro-sh-881-fluor-ros;"En stock";"Bajo pedido";1;2014-11-05;2014-11-05;1;http://bubumotos.com/data/producto/grande/1415206069_sh-881_rosa_fluor.jpg;1;;0;;0;0;0;0;1;0;0;0
2135;1;"SYNCHRONY SOLID NE MAT";7,40;64.049587;1;;1;13.55;17.483871;;;;;;24;;;;;;;;1;1;;;;;;"<p><strong>CASCO TRIAL SYNCHRONY</strong></p>
<p>Calota:&nbsp;PolicarbonatoVisera:&nbsp;Desmontable y ajustable.</p>
<p>Torniller&iacute;a de aluminio.</p>
<p>N&ordm; Calotas:&nbsp;Una</p>
<p>Peso:&nbsp;XS-S-M-&nbsp;L-XL-XXL&nbsp;(1350 gr.</p>
<p>)Interior:&nbsp;Desmontable, lavable y antial&eacute;rgico.</p>
<p>Cierre:&nbsp;Microm&eacute;trico.</p>
<p>HOMOLOGACI&Oacute;N : ECE/ONU 22.05.P</p>";cross,trial,casual,;"SYNCHRONY SOLID NE MAT";;;casco-integral-mt-helmets-synchrony-solid-ne-mat;"En stock";"Bajo pedido";1;2014-11-06;2014-11-06;1;http://bubumotos.com/data/producto/grande/1415276492_synchrony_solid_ne_mat.jpg,http://bubumotos.com/data/producto/grande/1415276498_synchrony_solid_ne_mat_2.jpg,http://bubumotos.com/data/producto/grande/1415276495_synchrony_solid_ne_mat_1.jpg;1;;0;;0;0;0;0;1;0;0;0
2136;1;"IS33 MK II MC1 RO";7,36;132.148760;1;;1;16.90;10.569106;;;;;;45;;;;;;;;0;1;;;;;;"<p><strong>HJC IS 33</strong></p>
<p><strong></strong>&bull;&nbsp;Calota fabricada en policarbonato. Interior Silver Cool / Desmontable y Lavable&nbsp;</p>
<p>&bull; Dise&ntilde;o innovador de inspiraci&oacute;n urbana.</p>
<p>&bull; Mecanismo integrado para gafas solares- ahumada &ndash; 3 posiciones para desplegar r&aacute;pida y f&aacute;cilmente las gafas solares</p>
<p>&bull; Sistema de cambio de pantalla r&aacute;pido RapidFire&trade;: r&aacute;pido y seguro, se puede desmontar y montar sin herramientas</p>";ciudad,;"IS33 MK II MC1 RO";;;casco-jet-hjc-is33-mk-ii-mc1-ro;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415697341_is33_mk_iii_mc5.jpg,http://bubumotos.com/data/producto/grande/1415697347_is33_mk_iii_mc5_back.jpg,http://bubumotos.com/data/producto/grande/1415697344_is33_mk_iii_mc5_side.jpg;1;;0;;0;0;0;0;1;0;0;0
2137;1;"FORMA TERRAIN TX";5;156.198347;1;;0;NULL;NULL;;;;;;90;;;;;;;;5;1;;;;;;"<p><strong>BOTA FORMA TERRAIN TX</strong></p>
<p>Fabricada en cuero y material sint&eacute;tico superior</p>
<p>Suela de caucho compuesto mezcla espec&iacute;fica</p>
<p>FCS cosidoprotecciones de pl&aacute;stico moldeado por inyecci&oacute;nprotector de calor de cuero</p>
<p>Gamuza personalizada</p>
<p>Cierre de velcro ajustable</p>
<p>Hebillas de pl&aacute;stico de GH reemplazable/ajustable</p>
<p>Puntera de acero.</p>
<p><span style=""text-decoration: underline;"">INTERIOR:</span></p>
<p>Acolchado forro interior</p>
<p>Refuerzos de nylon poliuretano</p>
<p>Pol&iacute;mero suave acolchado con espuma de memoria</p>
<p>Entresuela de ISS&nbsp;<span style=""font-size: 10px;"">anti-bacterial reemplazable plantilla con APS.</span></p>";cross,trial,casual,;"FORMA TERRAIN TX";;;botas-forma-forma-terrain-tx;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415792656_terrain-tx.jpg,http://bubumotos.com/data/producto/grande/1415704632_terrain_tx.jpg;1;;0;;0;0;0;0;1;0;0;0
2138;1;"IXON RS RAIN HP";14,41;44.628099;1;;0;NULL;NULL;;;;;;114;;;;;;;;2;1;;;;;;"<p><strong>GUANTES IXON RS RAIN HP</strong></p>
<p>Guantes para hombre, certificados, con una mayor parte de cuero, impermeables y transpirables, para el entretiempo, con su protector reforzado para un look deportivo.</p>
<p><span style=""text-decoration: underline;"">MATERIALES:</span></p>
<p>- Impermeable y transpirable con inserto HIPORA</p>
<p>- Cuero de cabra y stretch</p>
<p>- Protector en el dorso de la mano con logo estampado</p>
<p>- Palma reforzada en imitaci&oacute;n de piel</p>
<p>- Mu&ntilde;eca semi-larga en neopreno con cierre</p>";carretera,;"IXON RS RAIN HP";;;guantes-invierno-ixon-ixon-rs-rain-hp;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415705905_ixon_rs_rain_hp.jpg;1;;0;;0;0;0;0;1;0;0;0
2139;1;"IXON PRO WELL HP LADY";14,41;37.190083;1;;0;NULL;NULL;;;;;;114;;;;;;;;6;1;;;;;;"<p><strong>GUANTES IXON PRO WELL HP LADY</strong></p>
<p>Guantes de invierno para mujer, impermeables, abrigadores y c&oacute;modos, que responden a las exigencias esenciales. Est&aacute;n certificados CE, con protector reforzado y, sin embargo, muy accesibles.</p>
<p><span style=""text-decoration: underline;"">MATERIALES</span>:</p>
<p>Impermeable y transpirable</p>
<p>Forro caliente</p>
<p>Protector de carb&oacute;n cubierta de Noxilen en el dorso de la mano</p>
<p>Palma reforzada de cuero</p>
<p>Mu&ntilde;eca interior larga en polar</p>
<p>Pu&Ntilde;o el&aacute;stico ajustable con velcro</p>";carretera,;"IXON PRO WELL HP LADY";;;guantes-invierno-ixon-ixon-pro-well-hp-lady;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415706420_ixon_pro_well_hp_lady.jpg;1;;0;;0;0;0;0;1;0;0;0
2140;1;"CABLE SEGURIDAD LLAVE 12mm 60cm CS30.60";62;4.132231;1;;0;NULL;NULL;;;;;;108;;;;;;;;2;1;;;;;;"<p>Cable de seguridad Citadel con llave de 12mm y di&aacute;metro de 60cm</p>";ciudad,;"CABLE SEGURIDAD LLAVE 12mm 60cm CS30.60";;;antirrobo-citadel-cable-seguridad-llave-12mm-60cm-cs30-60;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415707083_cable-segu-citadel-60cm-cs-30.jpg;1;;0;;0;0;0;0;1;0;0;0
2141;1;"CABLE FLEXIBLE 1,50m CC20.150B";62;7.024793;1;;0;NULL;NULL;;;;;;108;;;;;;;;2;1;;;;;;"<p><strong>CABLE FLEXIBLE CITADEL CC 20.150 B</strong></p>
<p>Cable flexible</p>
<p>Bloqueo autom&aacute;tico incluyendo soporte</p>
<p>Di&aacute;metro del cable: 8 mm</p>
<p>Longitud del cable: 150 cm</p>
<p>Para bicicleta</p>";ciudad,;"CABLE FLEXIBLE 1,50m CC20.150B";;;antirrobo-citadel-cable-flexible-1-50m-cc20-150b;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415708075_cable-flexible-citadel-150mm.jpg;1;;0;;0;0;0;0;1;0;0;0
2142;1;"CABLE ESPIRAL 1,20mm CC20.120";62;3.305785;1;;0;NULL;NULL;;;;;;108;;;;;;;;1;1;;;;;;"<p>Cable de acero de 6mm en espiral de 1,20cm de largo para bicicleta</p>";ciudad,;"CABLE ESPIRAL 1,20mm CC20.120";;;antirrobo-citadel-cable-espiral-1-20mm-cc20-120;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415721831_candado-espiral-c-sop-6mm-abus-cc20120-120-cm.jpg;1;;0;;0;0;0;0;1;0;0;0
2143;1;"CABLE FLEXIBLE 1,80m CON CILINDRO DISCOS CC40.180";62;13.842975;1;;0;NULL;NULL;;;;;;108;;;;;;;;2;1;;;;;;"<p>Cable flexible de 1,80m para bicicleta ABUS</p>";ciudad,;"CABLE FLEXIBLE 1,80m CON CILINDRO DISCOS CC40.180";;;antirrobo-citadel-cable-flexible-1-80m-con-cilindro-discos-cc40-180;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415722237_cable-flexible-con-cilindro-de_discos_cc40-180.jpg;1;;0;;0;0;0;0;1;0;0;0
2144;1;"GUNNER WP JACKET NE";8,55;140.495868;1;;0;NULL;NULL;;;;;;11;;;;;;;;5;1;;;;;;"<p><strong>CHAQUETA ALPINESTARS GUNNER WP WATERPROOF</strong></p>
<p>La chaqueta impermeable Gunner incorpora un avanzado y resistente exterior, un forro interior 100% impermeable y transpirable, y un forro t&eacute;rmico desmontable.&nbsp;<span style=""font-size: 10px;"">Su versatilidad la convierte en una chaqueta ideal ante cualquier condici&oacute;n clim&aacute;tica.</span></p>
<p><strong><span style=""font-size: 10px;"">Caracter&iacute;sticas principales:</span></strong></p>
<p><span style=""font-size: 10px;"">Tejido textil con recubrimiento de pol&iacute;mero para un soberbio rendimiento repelente al agua.</span></p>
<p><span style=""font-size: 10px;"">Forro 100% impermeable y transpirable para ofrecer un excelente aislamiento y comodidad. </span></p>
<p><span style=""font-size: 10px;"">Forro t&eacute;rmico de manga larga desmontable con cuello de felpa que asegura el m&aacute;ximo confort en d&iacute;as c&aacute;lidos o fr&iacute;os.</span></p>
<p><span style=""font-size: 10px;"">Protecciones Bio-Armor en codos y hombros (con certificaci&oacute;n CE). </span></p>
<p><span style=""font-size: 10px;"">Compartimentos con c&oacute;modo acolchado de espuma para el&nbsp;protector pectoral Alpinestars Bionic Chest&nbsp;y para el&nbsp;protector de espalda Alpinestars Bio-Armor&nbsp;(no incluidos).</span></p>
<p><span style=""font-size: 10px;"">Borde del cuello en neopreno. </span></p>
<p><span style=""font-size: 10px;"">Entradas de aire frontales con cremallera y salidas traseras para una mejor ventilaci&oacute;n.</span></p>
<p><span style=""font-size: 10px;"">Brazos, pu&ntilde;os y cintura ajustables con velcro. Parte baja de la espalda m&aacute;s larga y reforzada para mayor seguridad y confort en el pilotaje. </span></p>
<p><span style=""font-size: 10px;"">Mangas pre-curvadas para una mayor comodidad y rendimiento en la posici&oacute;n de conducci&oacute;n. </span></p>
<p><span style=""font-size: 10px;"">Bolsillos externos con cremallera y bolsillos internos.</span></p>";carretera,;"GUNNER WP JACKET NE";;;chaqueta-invierno-alpinestars-gunner-wp-jacket-ne;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415728613_alpinestars_gunner_wp_jacket_zoom.jpg,http://bubumotos.com/data/producto/grande/1415728617_2015-alpinestars-womens-stella-gunner-wp-jacket-black-white-635433789884658593.jpg;1;;0;;0;0;0;0;1;0;0;0
2145;1;"BOTAS WEB GORETEX ";5;164.421488;1;;1;23.95;12.038201;;;;;;11;;;;;;;;5;1;;;;;;"<p><strong>BOTAS GORETEX WEB ALPINESTARS</strong></p>
<p>Construidas para el confort y la comodidad en viajes largos o cotidiana e incorporando caracter&iacute;sticas protectoras de la reconocida gama de Alpinestars, la Web Gore-Tex &reg; es robusta y resistente.</p>
<p>Un forro superior Gore-Tex &reg; impermeable 100% y transpirable ofrece protecci&oacute;n contra la intemperie y el innovador sistema de entrada lateral ofrece un ajuste seguro y preciso.</p>
<p>Caracter&iacute;sticas de seguridad certificadas por la CE</p>
<p>Contorneada para un rendimiento optimizado a largas distancias con una construcci&oacute;n de caja de puntera reforzada.</p>
<p>Frente y vuelta acorde&oacute;n flex en las zonas de empeine y talon para m&aacute;xima maniobrabilidad y confort en la conducci&oacute;n.</p>
<p>Construida con un innovador sistema de entrada lateral con cierre de velcro grande y resistente al agua del escudete para un ajuste seguro y preciso.</p>
<p>Escudo de doble densidad tobillo montado debajo y sobre la superficie de cuero medial.</p>
<p>Reforzada para proteger la zona superior del pie.</p>
<p>inserci&oacute;n posterior reflectante para mejorar la visibilidad nocturna.</p>
<p>Forro interior textil resistente y confortable.</p>
<p>Plantilla de poliamida moldeada, inyectada incluye refuerzo incrustado en la ca&ntilde;a.</p>
<p>Exclusivo compuesto de goma de Alpinestars para la &oacute;ptima combinaci&oacute;n de confort y agarre.</p>
<p>Caja robusta del dedo del pie y externo molde del tal&oacute;n que proporciona protecci&oacute;n de impacto superior y en el arranque.</p>
<p>Plantilla extra&iacute;ble de espuma EVA anat&oacute;micamente perfilada.</p>";carretera,;"BOTAS WEB GORETEX ";;;botas-alpinestars-botas-web-goretex;"En stock";"Bajo pedido";1;2014-11-11;2014-11-11;1;http://bubumotos.com/data/producto/grande/1415729842_alpinestars-web-gore-tex.jpg;1;;0;;0;0;0;0;1;0;0;0
2147;1;"PANTALON ANDES DRYSTAR";24;140.454545;1;;1;23.95;14.092380;;;;;;11;;;;;;;;4;1;;;;;;"<p><strong>PANTAL&Oacute;N ALPINESTARS ANDES DRYSTAR</strong></p>
<p>Pantal&oacute;n muy vers&aacute;til, que se adapta a la perfecci&oacute;n ante cualquier situaci&oacute;n clim&aacute;tica, gracias al exclusivo tejido Drystar&reg; de Alpinestars (100% impermeable y transpirable), al forro t&eacute;rmico desmontable y a las entradas de aire.</p>
<p>Completan este pantal&oacute;n las protecciones desmontables en las rodillas, los paneles el&aacute;sticos en zonas estrat&eacute;gicas y varios bolsillos.</p>
<p>Confeccionado en poli&eacute;ster 600D con revestimiento PU para una durabilidad y resistencia adicionales.</p>
<p>Incorpora el exclusivo tejido Drystar&reg; de Alpinestars (100% impermeable y transpirable), ofreciendo un excelente rendimiento en cualquier condici&oacute;n clim&aacute;tica.</p>
<p>Forro t&eacute;rmico desmontable.</p>
<p>Paneles el&aacute;sticos en la zona de la entrepierna y detr&aacute;s de las rodillas.</p>
<p>Inserciones el&aacute;sticas en acorde&oacute;n en las rodillas.</p>
<p>Grandes entradas de aire con cremallera.</p>
<p>Protecciones Bio Armor desmontables en las rodillas (con certificaci&oacute;n CE).</p>
<p>Compartimentos en las caderas con protecciones de espuma.</p>
<p>Se pueden montar las protecciones Alpinestars Hip (no incluidas).</p>
<p>Elementos reflectantes para una mejor visibilidad en conducci&oacute;n nocturna o con poca luz.</p>
<p>Rodillas 3D pre-curvadas para una mayor comodidad en la posici&oacute;n de conducci&oacute;n.</p>
<p>Tirantes desmontables.</p>
<p>Cintura regulable.</p>
<p>4 bolsillos exteriores (2 de ellos impermeables).</p>
<p>Cremallera de conexi&oacute;n chaqueta-pantal&oacute;n Alpinestars.</p>";carretera,;"PANTALON ANDES DRYSTAR";;;pantalon-alpinestars-pantalon-andes-drystar;"En stock";"Bajo pedido";1;2014-11-12;2014-11-12;1;http://bubumotos.com/data/producto/grande/1415786058_andes_drystar_negro.jpg,http://bubumotos.com/data/producto/grande/1415786064_andes_drystar_gris.jpg,http://bubumotos.com/data/producto/grande/1415786061_andes_drystar_negro_fluor.jpg;1;;0;;0;0;0;0;1;0;0;0
